"route_or_url","source_file","locale","page_type","public_or_private","current_http_status","current_title","current_h1","canonical","hreflang_partner","in_sitemap","indexability","auth_required","current_role","proposed_action","proposed_target","reason","evidence","risk_level"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-claude-reflect-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-claude-reflect-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-cli-ai-credit-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-copilot-cli-ai-credit-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-cli-ai-credit-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-copilot-cli-ai-credit-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/openai-gpt-5-6-chatgpt-work-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/openai-gpt-5-6-chatgpt-work-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/openai-gpt-5-6-chatgpt-work-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/openai-gpt-5-6-chatgpt-work-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-otel-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-copilot-otel-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-otel-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-copilot-otel-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-copilot-otel","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-copilot-otel","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-copilot-otel","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-copilot-otel","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/physical-ai-6","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/physical-ai-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/physical-ai-6","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/physical-ai-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/claude-physical-ai-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/claude-physical-ai-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/claude-physical-ai-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/claude-physical-ai-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/copilot-otel-6","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/copilot-otel-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-otel-6","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/copilot-otel-6","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-copilot-app-security-review","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-copilot-app-security-review","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-copilot-app-security-review","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/copilot-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/copilot-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/copilot-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-mcp-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-mcp-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-mcp-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-mcp-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-app-ai-2","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-copilot-app-ai-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-app-ai-2","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-copilot-app-ai-2","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-copilot-security-review","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-copilot-security-review","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-copilot-security-review","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-copilot-security-review","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/copilot-codeql-dependabot","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/copilot-codeql-dependabot","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-codeql-dependabot","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/copilot-codeql-dependabot","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/claude-reflect-usage-dashboard-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/claude-reflect-usage-dashboard-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/claude-reflect-usage-dashboard-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/claude-reflect-usage-dashboard-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/it-ibm-power-autonomous-operations","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/it-ibm-power-autonomous-operations","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/it-ibm-power-autonomous-operations","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/it-ibm-power-autonomous-operations","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/power-autonomous-operations","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/power-autonomous-operations","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/power-autonomous-operations","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/power-autonomous-operations","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/a2a-mcp-agent-name-service-selection","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/a2a-mcp-agent-name-service-selection","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/a2a-mcp-agent-name-service-selection","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/a2a-mcp-agent-name-service-selection","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/openai-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/openai-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/openai-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/openai-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-powerops-entity-guide-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-powerops-entity-guide-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-powerops-entity-guide-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-powerops-entity-guide-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/agent-trust-2026-global-analysis","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/agent-trust-2026-global-analysis","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/agent-trust-2026-global-analysis","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/safe-multi-agent-interoperability-test-6-steps","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/safe-multi-agent-interoperability-test-6-steps","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/safe-multi-agent-interoperability-test-6-steps","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/safe-multi-agent-interoperability-test-6-steps","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-agenttrust-entity-guide","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/enhe-ai-agenttrust-entity-guide","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-agenttrust-entity-guide","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/enhe-ai-agenttrust-entity-guide","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-sessions-worktree-rewind-ai","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/github-copilot-sessions-worktree-rewind-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-sessions-worktree-rewind-ai","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/github-copilot-sessions-worktree-rewind-ai","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-agent-interop-2026-terms-guide","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-agent-interop-2026-terms-guide","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-agent-interop-2026-terms-guide","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/openai-astra","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/openai-astra","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/openai-astra","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/openai-astra","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/ai-github-copilot-otel","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/ai-github-copilot-otel","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/ai-github-copilot-otel","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/ai-news/global-ai-agent-trust-interoperability-initiative","runtime sitemap","zh","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/ai-news/global-ai-agent-trust-interoperability-initiative","public content family","sitemap.xml fetched 2026-08-10","P2"
"https://www.enhe-tech.com.cn/en/ai-news/global-ai-agent-trust-interoperability-initiative","runtime sitemap","en","news_detail","public","unknown","unknown","unknown","unknown","runtime alternates; inspect per URL","yes","indexable if 200+self-canonical","no","public","keep_and_upgrade","/en/ai-news/global-ai-agent-trust-interoperability-initiative","public content family","sitemap.xml fetched 2026-08-10","P2"
"/","src/app/(zh-public)/page.tsx","zh","home","public","unknown","unknown","unknown","unknown","unknown","no","unknown","unknown","code route","needs_decision","unknown","code route not in runtime sitemap or not sampled","source src/app/(zh-public)/page.tsx","P2"
"/about","src/app/(zh-public)/about/page.tsx","zh","about","public","unknown","unknown","unknown","unknown","unknown","no","unknown","unknown","code route","needs_decision","unknown","code route not in runtime sitemap or not sampled","source src/app/(zh-public)/about/page.tsx","P2"
"/account-services","src/app/(zh-public)/account-services/page.tsx","zh","account_service_listing","public","unknown","unknown","unknown","unknown","unknown","no","unknown","unknown","code route","needs_decision","unknown","code route not in runtime sitemap or not sampled","source src/app/(zh-public)/account-services/page.tsx","P2"
"/account-services/[slug]","src/app/(zh-public)/account-services/[slug]/page.tsx","zh","account_service_detail","public","unknown","unknown","unknown","unknown","unknown","no","unknown","unknown","code route","needs_decision","unknown","code route not in runtime sitemap or not sampled","source src/app/(zh-public)/account-services/[slug]/page.tsx","P2"
"/admin","src/app/admin/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/page.tsx","P1"
"/admin/ai-news","src/app/admin/ai-news/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/ai-news/page.tsx","P1"
"/admin/ai-news/[id]","src/app/admin/ai-news/[id]/page.tsx","zh","news_detail","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/ai-news/[id]/page.tsx","P1"
"/admin/ai-news/import","src/app/admin/ai-news/import/page.tsx","zh","news_detail","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/ai-news/import/page.tsx","P1"
"/admin/ai-news/keywords","src/app/admin/ai-news/keywords/page.tsx","zh","news_detail","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/ai-news/keywords/page.tsx","P1"
"/admin/audit","src/app/admin/audit/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/audit/page.tsx","P1"
"/admin/categories","src/app/admin/categories/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/categories/page.tsx","P1"
"/admin/changelogs","src/app/admin/changelogs/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/changelogs/page.tsx","P1"
"/admin/changelogs/[id]","src/app/admin/changelogs/[id]/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/changelogs/[id]/page.tsx","P1"
"/admin/comments","src/app/admin/comments/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/comments/page.tsx","P1"
"/admin/development","src/app/admin/development/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/development/page.tsx","P1"
"/admin/faqs","src/app/admin/faqs/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/faqs/page.tsx","P1"
"/admin/faqs/[id]","src/app/admin/faqs/[id]/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/faqs/[id]/page.tsx","P1"
"/admin/files","src/app/admin/files/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/files/page.tsx","P1"
"/admin/geo-monitoring","src/app/admin/geo-monitoring/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/geo-monitoring/page.tsx","P1"
"/admin/license-generator","src/app/admin/license-generator/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/license-generator/page.tsx","P1"
"/admin/manuals","src/app/admin/manuals/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/manuals/page.tsx","P1"
"/admin/messages","src/app/admin/messages/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/messages/page.tsx","P1"
"/admin/online-tools","src/app/admin/online-tools/page.tsx","zh","legacy_online_tools","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/online-tools/page.tsx","P1"
"/admin/online-tools/[id]","src/app/admin/online-tools/[id]/page.tsx","zh","legacy_online_tools","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/online-tools/[id]/page.tsx","P1"
"/admin/orders","src/app/admin/orders/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/orders/page.tsx","P1"
"/admin/orders/[id]","src/app/admin/orders/[id]/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/orders/[id]/page.tsx","P1"
"/admin/payment-codes","src/app/admin/payment-codes/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/payment-codes/page.tsx","P1"
"/admin/payments","src/app/admin/payments/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/payments/page.tsx","P1"
"/admin/payments/[id]","src/app/admin/payments/[id]/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/payments/[id]/page.tsx","P1"
"/admin/plans","src/app/admin/plans/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/plans/page.tsx","P1"
"/admin/refunds","src/app/admin/refunds/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/refunds/page.tsx","P1"
"/admin/refunds/[id]","src/app/admin/refunds/[id]/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/refunds/[id]/page.tsx","P1"
"/admin/releases","src/app/admin/releases/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/releases/page.tsx","P1"
"/admin/seo-insights","src/app/admin/seo-insights/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/seo-insights/page.tsx","P1"
"/admin/settings","src/app/admin/settings/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/settings/page.tsx","P1"
"/admin/skill-learning","src/app/admin/skill-learning/page.tsx","zh","skill_listing","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/skill-learning/page.tsx","P1"
"/admin/skill-learning/[id]","src/app/admin/skill-learning/[id]/page.tsx","zh","skill_detail","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/skill-learning/[id]/page.tsx","P1"
"/admin/software","src/app/admin/software/page.tsx","zh","software_listing","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/software/page.tsx","P1"
"/admin/software/[id]","src/app/admin/software/[id]/page.tsx","zh","software_detail","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/software/[id]/page.tsx","P1"
"/admin/tags","src/app/admin/tags/page.tsx","zh","public_page","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/tags/page.tsx","P1"
"/admin/tutorials","src/app/admin/tutorials/page.tsx","zh","tutorials","private","unknown","unknown","unknown","unknown","unknown","no","private/noindex","yes","code route","private_archive","unknown","code route not in runtime sitemap or not sampled","source src/app/admin/tutorials/page.tsx","P1"
